Resume,Rank,Recommended Job,Match Count,Match Percentage,Matched Skills,Missing Skills
candidate_0900.pdf,4,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0900.pdf,5,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0901.pdf,1,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0901.pdf,2,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0901.pdf,3,Frontend Developer,1,20.0,CSS,"HTML, JavaScript, React, Git"
candidate_0901.pdf,4,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0901.pdf,5,Cloud Architect,1,20.0,AWS,"Azure, GCP, Kubernetes, Cloud Computing"
candidate_0902.pdf,1,Data Scientist,3,50.0,"Python, NumPy, Machine Learning","Pandas, Statistics, Scikit-Learn"
candidate_0902.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Git","TensorFlow, PyTorch, Docker"
candidate_0902.pdf,3,Data Analyst,3,42.86,"Python, Excel, Tableau","SQL, Power BI, Pandas, Statistics"
candidate_0902.pdf,4,Software Engineer,3,42.86,"Python, Java, Git","C++, OOP, DSA, System Design"
candidate_0902.pdf,5,Business Analyst,2,40.0,"Excel, Tableau","SQL, Power BI, Business Analytics"
candidate_0903.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0903.pdf,2,Frontend Developer,2,40.0,"CSS, JavaScript","HTML, React, Git"
candidate_0903.pdf,3,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0903.pdf,4,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0903.pdf,5,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0904.pdf,1,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0904.pdf,2,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0904.pdf,3,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0904.pdf,4,Data Analyst,2,28.57,"Power BI, Tableau","Python, SQL, Excel, Pandas, Statistics"
candidate_0904.pdf,5,Big Data Engineer,1,20.0,Hadoop,"Spark, Kafka, Scala, Big Data"
candidate_0905.pdf,1,Data Analyst,5,71.43,"Python, SQL, Excel, Tableau, Pandas","Power BI, Statistics"
candidate_0905.pdf,2,Business Analyst,3,60.0,"Excel, SQL, Tableau","Power BI, Business Analytics"
candidate_0905.pdf,3,Senior Data Analyst,3,50.0,"Python, SQL, Tableau","Power BI, Statistics, Business Analytics"
candidate_0905.pdf,4,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0905.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0906.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0906.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0906.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0906.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0906.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0907.pdf,1,Software Engineer,3,42.86,"Java, OOP, Git","Python, C++, DSA, System Design"
candidate_0907.pdf,2,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0907.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0907.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0907.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0908.pdf,1,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0908.pdf,2,ML Engineer,2,33.33,"Docker, Git","Python, Machine Learning, TensorFlow, PyTorch"
candidate_0908.pdf,3,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0908.pdf,4,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0908.pdf,5,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0909.pdf,1,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0909.pdf,2,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0909.pdf,3,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0909.pdf,4,Data Engineer,1,16.67,Spark,"Python, SQL, Hadoop, ETL, Airflow"
candidate_0909.pdf,5,Data Analyst,1,14.29,Excel,"Python, SQL, Power BI, Tableau, Pandas, Statistics"
candidate_0910.pdf,1,Data Analyst,5,71.43,"Python, SQL, Power BI, Tableau, Pandas","Excel, Statistics"
candidate_0910.pdf,2,Senior Data Analyst,4,66.67,"Python, SQL, Power BI, Tableau","Statistics, Business Analytics"
candidate_0910.pdf,3,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0910.pdf,4,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0910.pdf,5,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0911.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0911.pdf,2,Data Analyst,4,57.14,"Python, SQL, Power BI, Pandas","Excel, Tableau, Statistics"
candidate_0911.pdf,3,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0911.pdf,4,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0911.pdf,5,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0912.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0912.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0912.pdf,3,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0912.pdf,4,Data Analyst,3,42.86,"Python, SQL, Excel","Power BI, Tableau, Pandas, Statistics"
candidate_0912.pdf,5,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0913.pdf,1,Data Engineer,3,50.0,"Python, SQL, Hadoop","Spark, ETL, Airflow"
candidate_0913.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0913.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0913.pdf,4,Software Engineer,3,42.86,"Python, C++, OOP","Java, DSA, Git, System Design"
candidate_0913.pdf,5,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0914.pdf,1,Data Engineer,3,50.0,"SQL, Spark, Hadoop","Python, ETL, Airflow"
candidate_0914.pdf,2,Software Engineer,3,42.86,"C++, OOP, Git","Python, Java, DSA, System Design"
candidate_0914.pdf,3,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0914.pdf,4,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0914.pdf,5,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0915.pdf,1,Cloud Engineer,3,60.0,"AWS, Linux, Docker","Azure, GCP"
candidate_0915.pdf,2,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0915.pdf,3,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0915.pdf,4,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0915.pdf,5,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0916.pdf,1,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0916.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0916.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0916.pdf,4,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0916.pdf,5,Data Analyst,1,14.29,Pandas,"Python, SQL, Excel, Power BI, Tableau, Statistics"
candidate_0917.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0917.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0917.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0917.pdf,4,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0917.pdf,5,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0918.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0918.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0918.pdf,3,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0918.pdf,4,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0918.pdf,5,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0919.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0919.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0919.pdf,3,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0919.pdf,4,DevOps Engineer,2,40.0,"Docker, Linux","Kubernetes, CI/CD, Jenkins"
candidate_0919.pdf,5,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0920.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0920.pdf,2,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0920.pdf,3,Business Analyst,2,40.0,"SQL, Power BI","Excel, Tableau, Business Analytics"
candidate_0920.pdf,4,Senior Data Analyst,2,33.33,"SQL, Power BI","Python, Tableau, Statistics, Business Analytics"
candidate_0920.pdf,5,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0921.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0921.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0921.pdf,3,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0921.pdf,4,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0921.pdf,5,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0922.pdf,1,Data Analyst,4,57.14,"Python, Excel, Tableau, Pandas","SQL, Power BI, Statistics"
candidate_0922.pdf,2,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0922.pdf,3,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0922.pdf,4,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0922.pdf,5,Business Analyst,2,40.0,"Excel, Tableau","SQL, Power BI, Business Analytics"
candidate_0923.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0923.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0923.pdf,3,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0923.pdf,4,Data Analyst,3,42.86,"SQL, Power BI, Tableau","Python, Excel, Pandas, Statistics"
candidate_0923.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0924.pdf,1,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0924.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0924.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0924.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0924.pdf,5,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0925.pdf,1,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0925.pdf,2,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0925.pdf,3,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0925.pdf,4,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0925.pdf,5,Frontend Developer,1,20.0,Git,"HTML, CSS, JavaScript, React"
candidate_0926.pdf,1,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0926.pdf,2,ML Engineer,2,33.33,"Docker, Git","Python, Machine Learning, TensorFlow, PyTorch"
candidate_0926.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0926.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0926.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0927.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0927.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0927.pdf,3,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0927.pdf,4,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0927.pdf,5,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0928.pdf,1,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0928.pdf,2,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0928.pdf,3,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0928.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0928.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0929.pdf,1,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0929.pdf,2,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0929.pdf,3,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0929.pdf,4,Data Analyst,2,28.57,"Power BI, Tableau","Python, SQL, Excel, Pandas, Statistics"
candidate_0929.pdf,5,Software Engineer,2,28.57,"C++, OOP","Python, Java, DSA, Git, System Design"
candidate_0930.pdf,1,Senior Data Analyst,3,50.0,"Python, SQL, Tableau","Power BI, Statistics, Business Analytics"
candidate_0930.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0930.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0930.pdf,4,Data Analyst,3,42.86,"Python, SQL, Tableau","Excel, Power BI, Pandas, Statistics"
candidate_0930.pdf,5,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0931.pdf,1,Software Engineer,4,57.14,"Python, Java, OOP, Git","C++, DSA, System Design"
candidate_0931.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Git","TensorFlow, PyTorch, Docker"
candidate_0931.pdf,3,Data Engineer,3,50.0,"Python, Spark, Hadoop","SQL, ETL, Airflow"
candidate_0931.pdf,4,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0931.pdf,5,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0932.pdf,1,Frontend Developer,3,60.0,"HTML, CSS, JavaScript","React, Git"
candidate_0932.pdf,2,Full Stack Developer,3,50.0,"HTML, CSS, JavaScript","React, Node.js, MongoDB"
candidate_0932.pdf,3,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0932.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0932.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0933.pdf,1,Data Scientist,3,50.0,"Pandas, NumPy, Machine Learning","Python, Statistics, Scikit-Learn"
candidate_0933.pdf,2,Data Analyst,3,42.86,"Power BI, Tableau, Pandas","Python, SQL, Excel, Statistics"
candidate_0933.pdf,3,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0933.pdf,4,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0933.pdf,5,Senior Data Analyst,2,33.33,"Power BI, Tableau","Python, SQL, Statistics, Business Analytics"
candidate_0934.pdf,1,Business Analyst,2,40.0,"Excel, Tableau","SQL, Power BI, Business Analytics"
candidate_0934.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0934.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0934.pdf,4,Data Analyst,2,28.57,"Excel, Tableau","Python, SQL, Power BI, Pandas, Statistics"
candidate_0934.pdf,5,Software Engineer,2,28.57,"Java, C++","Python, OOP, DSA, Git, System Design"
candidate_0935.pdf,1,ML Engineer,4,66.67,"Python, Machine Learning, Docker, Git","TensorFlow, PyTorch"
candidate_0935.pdf,2,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0935.pdf,3,Business Analyst,3,60.0,"Excel, SQL, Power BI","Tableau, Business Analytics"
candidate_0935.pdf,4,Data Analyst,4,57.14,"Python, SQL, Excel, Power BI","Tableau, Pandas, Statistics"
candidate_0935.pdf,5,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0936.pdf,1,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0936.pdf,2,Data Scientist,2,33.33,"Python, Machine Learning","Pandas, NumPy, Statistics, Scikit-Learn"
candidate_0936.pdf,3,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0936.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0936.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0937.pdf,1,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0937.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0937.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0937.pdf,4,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0937.pdf,5,Software Engineer,3,42.86,"Python, Java, Git","C++, OOP, DSA, System Design"
candidate_0938.pdf,1,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0938.pdf,2,Platform Engineer,2,50.0,"Docker, Linux","Kubernetes, CI/CD"
candidate_0938.pdf,3,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0938.pdf,4,Business Analyst,2,40.0,"Excel, SQL","Power BI, Tableau, Business Analytics"
candidate_0938.pdf,5,Cloud Engineer,2,40.0,"Linux, Docker","AWS, Azure, GCP"
candidate_0939.pdf,1,Frontend Developer,3,60.0,"HTML, JavaScript, Git","CSS, React"
candidate_0939.pdf,2,Data Analyst,4,57.14,"Python, Excel, Power BI, Pandas","SQL, Tableau, Statistics"
candidate_0939.pdf,3,Data Scientist,3,50.0,"Python, Pandas, NumPy","Machine Learning, Statistics, Scikit-Learn"
candidate_0939.pdf,4,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0939.pdf,5,Software Engineer,3,42.86,"Python, Java, Git","C++, OOP, DSA, System Design"
candidate_0940.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0940.pdf,2,Business Analyst,2,40.0,"SQL, Power BI","Excel, Tableau, Business Analytics"
candidate_0940.pdf,3,Senior Data Analyst,2,33.33,"SQL, Power BI","Python, Tableau, Statistics, Business Analytics"
candidate_0940.pdf,4,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0940.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0941.pdf,1,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0941.pdf,2,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0941.pdf,3,Software Engineer,2,28.57,"Python, OOP","Java, C++, DSA, Git, System Design"
candidate_0941.pdf,4,Deep Learning Engineer,1,25.0,Python,"Deep Learning, TensorFlow, PyTorch"
candidate_0941.pdf,5,Computer Vision Engineer,1,25.0,Python,"OpenCV, Deep Learning, Computer Vision"
candidate_0942.pdf,1,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0942.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0942.pdf,3,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0942.pdf,4,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0942.pdf,5,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0943.pdf,1,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0943.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0943.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0943.pdf,4,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0943.pdf,5,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0944.pdf,1,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0944.pdf,2,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0944.pdf,3,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0944.pdf,4,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0944.pdf,5,BI Developer,1,33.33,SQL,"Power BI, Data Visualization"
candidate_0945.pdf,1,Data Analyst,3,42.86,"Excel, Tableau, Pandas","Python, SQL, Power BI, Statistics"
candidate_0945.pdf,2,Business Analyst,2,40.0,"Excel, Tableau","SQL, Power BI, Business Analytics"
candidate_0945.pdf,3,Frontend Developer,2,40.0,"CSS, JavaScript","HTML, React, Git"
candidate_0945.pdf,4,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0945.pdf,5,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0946.pdf,1,Data Scientist,3,50.0,"Pandas, NumPy, Machine Learning","Python, Statistics, Scikit-Learn"
candidate_0946.pdf,2,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0946.pdf,3,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0946.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0946.pdf,5,Data Analyst,2,28.57,"Tableau, Pandas","Python, SQL, Excel, Power BI, Statistics"
candidate_0947.pdf,1,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0947.pdf,2,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0947.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0947.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0947.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0948.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0948.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0948.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0948.pdf,4,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0948.pdf,5,Platform Engineer,1,25.0,Linux,"Kubernetes, Docker, CI/CD"
candidate_0949.pdf,1,Software Engineer,3,42.86,"Java, C++, Git","Python, OOP, DSA, System Design"
candidate_0949.pdf,2,Frontend Developer,2,40.0,"HTML, Git","CSS, JavaScript, React"
candidate_0949.pdf,3,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0949.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0949.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0950.pdf,1,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0950.pdf,2,ML Engineer,2,33.33,"Python, Docker","Machine Learning, TensorFlow, PyTorch, Git"
candidate_0950.pdf,3,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0950.pdf,4,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0950.pdf,5,Software Engineer,2,28.57,"Python, OOP","Java, C++, DSA, Git, System Design"
candidate_0951.pdf,1,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0951.pdf,2,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0951.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0951.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0951.pdf,5,Site Reliability Engineer,2,50.0,"Linux, Docker","Kubernetes, Cloud Computing"
candidate_0952.pdf,1,Data Analyst,4,57.14,"Python, SQL, Tableau, Pandas","Excel, Power BI, Statistics"
candidate_0952.pdf,2,Senior Data Analyst,3,50.0,"Python, SQL, Tableau","Power BI, Statistics, Business Analytics"
candidate_0952.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0952.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0952.pdf,5,Software Engineer,3,42.86,"Python, Java, C++","OOP, DSA, Git, System Design"
candidate_0953.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0953.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0953.pdf,3,Data Scientist,2,33.33,"NumPy, Machine Learning","Python, Pandas, Statistics, Scikit-Learn"
candidate_0953.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0953.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0954.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0954.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0954.pdf,3,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0954.pdf,4,Frontend Developer,1,20.0,CSS,"HTML, JavaScript, React, Git"
candidate_0954.pdf,5,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0955.pdf,1,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
